2017-03-18,Pearl,tt0359950,The Secret Life of Walter Mitty,2013,"Ben Stiller, Kristen Wiig, Jon Daly","When his job along with that of his co-worker are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined. "
2017-03-18,Pearl,tt1650062,Super 8,2011,"Elle Fanning, AJ Michalka, Kyle Chandler","During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town."
2017-03-19,Pearl,tt1253863,300: Rise of an Empire,2014,"Sullivan Stapleton, Eva Green, Lena Headey","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy."
2017-03-19,Pearl,tt1430132,The Wolverine,2013,"Hugh Jackman, Will Yun Lee, Tao Okamoto","When Wolverine is summoned to Japan by an old acquaintance, he is embroiled in a conflict that forces him to confront his own demons."
2017-03-20,Pearl,tt2770480,Remember Sunday,2013,"Alexis Bledel, Zachary Levi, Merritt Wever","A lonely waitress meets a handsome, quirky jewelry store clerk who had a brain aneurysm and thus has short-term memory loss. "
2017-03-20,Pearl,tt1307068,Seeking a Friend for the End of the World,2012,"Steve Carell, Keira Knightley, Melanie Lynskey","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan."
2017-03-25,Pearl,tt1345836,The Dark Knight Rises,2012,"Christian Bale, Tom Hardy, Anne Hathaway","Eight years after the Joker's reign of anarchy, the Dark Knight, with the help of the enigmatic Selina, is forced from his imposed exile to save Gotham City, now on the edge of total annihilation, from the brutal guerrilla terrorist Bane."
2017-03-26,Pearl,tt0377981,Gnomeo & Juliet,2011,"James McAvoy, Emily Blunt, Maggie Smith","The neighboring gardens of Montague and Capulet are at war, but the gnomes, Gnomeo and Juliet, are in love. "
2017-03-27,Pearl,tt0101414,Beauty and the Beast,1991,"Paige O'Hara, Robby Benson, Jesse Corti","A young woman whose father has been imprisoned by a terrifying beast offers herself in his place, unaware that her captor is actually a prince, physically altered by a magic spell."
2017-04-02,Pearl,tt2334879,White House Down,2013,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal","While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders."
2017-04-08,Pearl,tt1428538,Hansel & Gretel: Witch Hunters,2013,"Jeremy Renner, Gemma Arterton, Peter Stormare","Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past. "
2017-04-09,Pearl,tt1583421,G.I. Joe: Retaliation,2013,"Dwayne Johnson, Channing Tatum, Adrianne Palicki",The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence. 
2017-04-15,Pearl,tt2357291,Rio 2,2014,"Jesse Eisenberg, Anne Hathaway, Jemaine Clement","It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets his father-in-law."
2017-04-22,Pearl,tt1024648,Argo,2012,"Ben Affleck, Bryan Cranston, John Goodman","Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1980."
2017-04-23,Pearl,tt1637725,Ted,2012,"Mark Wahlberg, Mila Kunis, Seth MacFarlane","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
2017-04-28,Pearl,tt1655420,My Week with Marilyn,2011,"Michelle Williams, Eddie Redmayne, Kenneth Branagh","Colin Clark, an employee of Sir Laurence Olivier's, documents the tense interaction between Olivier and Marilyn Monroe during the production of The Prince and the Showgirl (1957). "
2017-04-29,Pearl,tt2017020,The Smurfs 2,2013,"Neil Patrick Harris, Jayma Mays, Katy Perry","The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel since she knows a secret spell that can turn the evil sorcerer's newest creation - creatures called the Naughties - into real Smurfs. "
2017-04-30,Cinema,tt4630562,The Fate of the Furious,2017,"Vin Diesel, Jason Statham, Dwayne Johnson","When a mysterious woman seduces Dom into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before. "
2017-05-02,Pearl,tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,"Mark Hamill, Harrison Ford, Carrie Fisher","After the rebels have been brutally overpowered by the Empire on their newly established base, Luke Skywalker takes advanced Jedi training with Master Yoda, while his friends are pursued by Darth Vader as part of his plan to capture Luke."
2017-05-06,Pearl,tt1985966,Cloudy with a Chance of Meatballs 2,2013,"Bill Hader, Anna Faris, Will Forte",Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational and is churning out menacing food-animal hybrids.
2017-05-20,Pearl,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,"Kristen Stewart, Robert Pattinson, Taylor Lautner","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks."
2017-05-27,Pearl,tt1412386,The Best Exotic Marigold Hotel,2011,"Judi Dench, Bill Nighy, Maggie Smith","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways. "
2017-06-10,Pearl,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"Johnny Depp, Geoffrey Rush, Orlando Bloom","Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead."
2017-06-11,Pearl,tt1504320,The King's Speech,2010,"Colin Firth, Geoffrey Rush, Helena Bonham Carter","The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it. "
2017-06-12,Pearl,tt1692486,Carnage,2011,"Jodie Foster, Kate Winslet, Christoph Waltz","Two pairs of parents hold a cordial meeting after their sons are involved in a fight, though as their time together progresses, increasingly childish behavior throws the discussion into chaos. "
2017-06-16,Pearl,tt3079380,Spy,2015,"Melissa McCarthy, Rose Byrne, Jude Law","A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
2017-06-19,Pearl,tt1408101,Star Trek Into Darkness,2013,"Chris Pine, Zachary Quinto, Zoe Saldana","After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
2017-06-24,Pearl,tt1205537,Jack Ryan: Shadow Recruit,2014,"Chris Pine, Kevin Costner, Keira Knightley","Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack."
2017-06-25,Pearl,tt0433362,Daybreakers,2009,"Ethan Hawke, Willem Dafoe, Sam Neill","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind."
2017-07-08,Pearl,tt2246673,Lovestruck: The Musical,2013,"Jane Seymour, Sara Paxton, Chelsea Kane",A jaded woman who never fulfilled her dreams of a Broadway career pushes her daughter to have one. Daughter rebels and goes to Italy to get married. The mother drinks a potion that makes her young again and tries to sabotage the wedding.
2017-07-09,Pearl,tt1564585,Skyline,2010,"Eric Balfour, Donald Faison, Scottie Thompson","Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth."
2017-07-14,Pearl,tt1262416,Scream 4,2011,"Neve Campbell, Courteney Cox, David Arquette","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer."
2017-07-16,Cinema,tt3469046,Despicable Me 3,2017,"Steve Carell, Kristen Wiig, Trey Parker","Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist."
2017-07-23,Pearl,tt0317219,Cars,2006,"Owen Wilson, Bonnie Hunt, Paul Newman","A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family."
2017-07-29,Pearl,tt0382932,Ratatouille,2007,"Brad Garrett, Lou Romano, Patton Oswalt",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.
2017-07-30,Pearl,tt0418279,Transformers,2007,"Shia LaBeouf, Megan Fox, Josh Duhamel","An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
2017-08-03,Pearl,tt0910970,WALL·E,2008,"Ben Burtt, Elissa Knight, Jeff Garlin","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind."
2017-08-06,Pearl,tt1682180,Stoker,2013,"Mia Wasikowska, Nicole Kidman, Matthew Goode","After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him."
2017-08-12,Pearl,tt1667889,Ice Age: Continental Drift,2012,"Ray Romano, Denis Leary, John Leguizamo","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
2017-08-13,Pearl,tt1907668,Flight,2012,"Denzel Washington, Nadine Velazquez, Don Cheadle","An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling."
2017-08-18,Pearl,tt2103281,Dawn of the Planet of the Apes,2014,"Gary Oldman, Keri Russell, Andy Serkis",A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.
2017-08-19,Pearl,tt2096673,Inside Out,2015,"Amy Poehler, Bill Hader, Lewis Black","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
2017-08-20,Pearl,tt2234155,The Internship,2013,"Vince Vaughn, Owen Wilson, Rose Byrne","Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment."
2017-08-21,Pearl,tt1125849,The Wrestler,2008,"Mickey Rourke, Marisa Tomei, Evan Rachel Wood","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle."
2017-08-26,Pearl,tt1837703,The Fifth Estate,2013,"Benedict Cumberbatch, Daniel Brühl, Carice van Houten",A dramatic thriller based on real events that reveals the quest to expose the deceptions and corruptions of power that turned an Internet upstart into the 21st century's most fiercely debated organization.
2017-09-04,Pearl,tt1219289,Limitless,2011,"Bradley Cooper, Anna Friel, Abbie Cornish","With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers."
2017-09-09,Pearl,tt1210819,The Lone Ranger,2013,"Johnny Depp, Armie Hammer, William Fichtner","Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice."
2017-09-10,Pearl,tt1606378,A Good Day to Die Hard,2013,"Bruce Willis, Jai Courtney, Sebastian Koch","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces."
2017-09-11,Pearl,tt0383010,The Three Stooges,2012,"Sean Hayes, Chris Diamantopoulos, Will Sasso","While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show."
2017-09-11,Pearl,tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,"Ioan Gruffudd, Jessica Alba, Chris Evans",The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.
2017-09-15,Pearl,tt0478970,Ant-Man,2015,"Paul Rudd, Michael Douglas, Corey Stoll","Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world."
2017-09-16,Pearl,tt0478304,The Tree of Life,2011,"Brad Pitt, Sean Penn, Jessica Chastain","The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings."
2017-09-17,Pearl,tt1229238,Mission: Impossible - Ghost Protocol,2011,"Tom Cruise, Jeremy Renner, Simon Pegg","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name."
2017-09-19,Pearl,tt0383010,The Three Stooges,2012,"Sean Hayes, Chris Diamantopoulos, Will Sasso","While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show."
2017-09-23,Pearl,tt2203939,The Other Woman,2014,"Cameron Diaz, Leslie Mann, Kate Upton","After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B."
2017-09-30,Pearl,tt1924435,Let's Be Cops,2014,"Jake Johnson, Damon Wayans Jr., Rob Riggle","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line."
2017-10-02,Pearl,tt1413495,Paranoia,2013,"Liam Hemsworth, Gary Oldman, Harrison Ford","An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage."
2017-10-05,Pearl,tt1815862,After Earth,2013,"Jaden Smith, David Denman, Will Smith","A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help."
2017-10-06,Pearl,tt2369135,Need for Speed,2014,"Aaron Paul, Dominic Cooper, Imogen Poots","Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins."
2017-10-07,Pearl,tt1300854,Iron Man 3,2013,"Robert Downey Jr., Guy Pearce, Gwyneth Paltrow","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
2017-10-08,Pearl,tt1458175,The Next Three Days,2010,"Russell Crowe, Elizabeth Banks, Liam Neeson",A married couple's life is turned upside down when the wife is accused of a murder.
2017-10-14,Pearl,tt1440728,The American,2010,"George Clooney, Paolo Bonacelli, Violante Placido",An assassin hides out in Italy for one last assignment.
2017-10-15,Pearl,tt1386703,Total Recall,2012,"Colin Farrell, Bokeem Woodbine, Bryan Cranston","A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run."
2017-10-21,Pearl,tt1634122,Johnny English Reborn,2011,"Rowan Atkinson, Rosamund Pike, Dominic West",Johnny English goes up against international assassins hunting down the Chinese premier.
2017-10-22,Pearl,tt2395427,Avengers: Age of Ultron,2015,"Robert Downey Jr., Chris Evans, Mark Ruffalo","When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's Mightiest Heroes to stop the villainous Ultron from enacting his terrible plans."
2017-10-23,Pearl,tt1307068,Seeking a Friend for the End of the World,2012,"Steve Carell, Keira Knightley, Melanie Lynskey","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan."
2017-11-12,Pearl,tt0842926,The Kids Are All Right,2010,"Annette Bening, Julianne Moore, Mark Ruffalo",Two children conceived by artificial insemination bring their biological father into their non-traditional family life.
2017-11-19,Pearl,tt0800369,Thor,2011,"Chris Hemsworth, Anthony Hopkins, Natalie Portman","The powerful, but arrogant god Thor, is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
2017-11-25,Pearl,tt1981115,Thor: The Dark World,2013,"Chris Hemsworth, Natalie Portman, Tom Hiddleston","When Dr. Jane Foster gets cursed with a powerful entity known as the Aether, Thor is heralded of the cosmic event known as the Convergence and the genocidal Dark Elves."
2017-11-26,Jade,tt1648093,The Lost Bladesman,2011,"Donnie Yen, Wen Jiang, Li Sun","The story of legendary Guan Yu crossing five passes & slaying six generals. He played a major role in the civil war that led to the collapse of Han Dynasty & the establishment of Shu Han of the 3 Kingdoms, making Liu Bei its first emperor."
2017-12-03,Pearl,tt1964418,Tomorrowland,2015,"George Clooney, Britt Robertson, Hugh Laurie","Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory."
2017-12-10,Pearl,tt1340138,Terminator Genisys,2015,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke","When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline."
2017-12-16,Pearl,tt0829150,Dracula Untold,2014,"Luke Evans, Dominic Cooper, Sarah Gadon","As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom."
2017-12-17,Pearl,tt1392190,Mad Max: Fury Road,2015,"Tom Hardy, Charlize Theron, Nicholas Hoult","A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max."
2017-12-30,Pearl,tt1374992,Upside Down,2012,"Jim Sturgess, Kirsten Dunst, Timothy Spall","Adam and Eden fell in love as teens despite the fact that they live on twinned worlds with gravities that pull in opposite directions. Ten years after a forced separation, Adam sets out on a dangerous quest to reconnect with his love."
2017-12-31,Jade,tt2150371,The Crossing,2014,"Ziyi Zhang, Takeshi Kaneshiro, Hye-Kyo Song","In the midst of the Chinese Revolution during the late 1940s, couples flee to the island of Taiwan."
2018-01-08,Pearl,tt2194499,About Time,2013,"Domhnall Gleeson, Rachel McAdams, Bill Nighy","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think."
2018-01-21,Pearl,tt1535109,Captain Phillips,2013,"Tom Hanks, Barkhad Abdi, Barkhad Abdirahman","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
2018-01-22,Pearl,tt2379713,Spectre,2015,"Daniel Craig, Christoph Waltz, Léa Seydoux","A cryptic message from Bond's past, sends him on a trail to uncover a sinister organization. While M battles political forces to keep the Secret Service alive, Bond peels back the layers of deceit to reveal the terrible truth behind S.P.E.C.T.R.E."
2018-01-28,Pearl,tt0443272,Lincoln,2012,"Daniel Day-Lewis, Sally Field, David Strathairn","As the War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
2018-02-13,Pearl,tt1854564,Percy Jackson: Sea of Monsters,2013,"Logan Lerman, Alexandra Daddario, Brandon T. Jackson","In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising."
2018-02-15,Pearl,tt1707386,Les Misérables,2012,"Hugh Jackman, Russell Crowe, Anne Hathaway","In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever."
2018-02-18,Pearl,tt1538403,The Mortal Instruments: City of Bones,2013,"Lily Collins, Jamie Campbell Bower, Robert Sheehan","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World."
2018-02-19,Jade,tt4027270,The Crossing 2,2015,"Frank M. Ahearn, Shan Cong, Denny Huang","A story of three couples and their intertwining love stories set in 1940s Taiwan and Shanghai, centered around the 1949 sinking of Taiping."
2018-02-22,Pearl,tt1320253,The Expendables,2010,"Sylvester Stallone, Jason Statham, Jet Li",A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent. 
2018-03-11,Pearl,tt2582846,The Fault in Our Stars,2014,"Shailene Woodley, Ansel Elgort, Nat Wolff",Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.
2018-03-16,Pearl,tt0816442,The Book Thief,2013,"Sophie Nélisse, Geoffrey Rush, Emily Watson","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents."
2018-03-17,Pearl,tt2278388,The Grand Budapest Hotel,2014,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric","The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend."
2018-05-22,Pearl,tt1093357,The Darkest Hour,2011,"Emile Hirsch, Olivia Thirlby, Max Minghella","In Moscow, five young people lead the charge against an alien race who have attacked Earth via our power supply."
2018-07-09,Pearl,tt3076658,Creed,2015,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson","Creed is a movie starring Michael B. Jordan, Sylvester Stallone, and Tessa Thompson. The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed."
2018-07-28,Pearl,tt2381941,Focus,2015,"Will Smith, Margot Robbie, Rodrigo Santoro","In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop."
2018-07-29,Pearl,tt1446714,Prometheus,2012,"Noomi Rapace, Logan Marshall-Green, Michael Fassbender",Following clues to the origin of mankind a team journey across the universe and find a structure on a distant moon containing a monolithic statue of a humanoid head and stone cylinders of alien blood but they soon find they are not alone. 
2018-08-05,Pearl,tt1646971,How to Train Your Dragon 2,2014,"Dean DeBlois, Cressida Cowell","When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
2018-08-18,Pearl,tt2177771,The Monuments Men,2014,"George Clooney, Matt Damon, Bill Murray",An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.
2018-09-24,Pearl,tt0317705,The Incredibles,2004,"Craig T. Nelson, Samuel L. Jackson, Holly Hunter","A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world."
2018-10-01,Pearl,tt1628841,Independence Day: Resurgence,2016,"Liam Hemsworth, Jeff Goldblum, Bill Pullman","Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space defenses be enough?"
2018-10-05,Pearl,tt1823672,Chappie,2015,"Sharlto Copley, Dev Patel, Hugh Jackman","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself."
2018-10-07,Pearl,tt1563738,One Day,2011,"Anne Hathaway, Jim Sturgess, Patricia Clarkson","After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day."
2018-10-08,Pearl,tt2838678,A Royal Christmas,2014,"Lacey Chabert, Stephen Hagan, Jane Seymour","Prince Leopold, heir to the throne of Cordinia, wishes to marry his young love Emily Taylor, a humble seamstress from Philadelphia. But Leopold's mother, Queen Isadora has other plans for her son."
2018-10-12,Pearl,tt1976009,Victor Frankenstein,2015,"Daniel Radcliffe, James McAvoy, Jessica Brown Findlay","Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today."
2018-10-20,Pearl,tt1029360,Poltergeist,2015,"Sam Rockwell, Rosemarie DeWitt, Kennedi Clements",A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.
2018-10-21,Pearl,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Steve Carell, Jennifer Garner, Ed Oxenbould","Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day."
2018-10-26,Pearl,tt1179933,10 Cloverfield Lane,2016,"John Goodman, Mary Elizabeth Winstead, John Gallagher Jr.","After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack."
2018-10-28,Pearl,tt1764651,The Expendables 2,2012,"Sylvester Stallone, Liam Hemsworth, Randy Couture","Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
2018-11-09,Pearl,tt3065204,The Conjuring 2,2016,"Vera Farmiga, Patrick Wilson, Madison Wolfe",Ed and Lorraine Warren travel to North London to help a single mother raising 4 children alone in a house plagued by a supernatural spirit.
2018-11-17,Pearl,tt2294449,22 Jump Street,2014,"Channing Tatum, Jonah Hill, Ice Cube","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college."
2018-12-01,Pearl,tt1877832,X-Men: Days of Future Past,2014,"Patrick Stewart, Ian McKellen, Hugh Jackman",The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
2018-12-02,Pearl,tt1051904,Goosebumps,2015,"Jack Black, Dylan Minnette, Odeya Rush","A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware."
2018-12-04,Pearl,tt3385516,X-Men: Apocalypse,2016,"James McAvoy, Michael Fassbender, Jennifer Lawrence","After the re-emergence of the world's first mutant, the world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan."
2018-12-07,Pearl,tt0816711,World War Z,2013,"Brad Pitt, Mireille Enos, Daniella Kertesz","Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself."
2018-12-08,Pearl,tt2179136,American Sniper,2014,"Bradley Cooper, Sienna Miller, Kyle Gallner","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he can't leave behind."
2018-12-15,Pearl,tt2381991,The Huntsman: Winter's War,2016,"Chris Hemsworth, Jessica Chastain, Charlize Theron","Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna."
2018-12-22,Pearl,tt1617661,Jupiter Ascending,2015,"Channing Tatum, Mila Kunis, Eddie Redmayne",A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.
2018-12-24,Pearl,tt1211837,Doctor Strange,2016,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams",A former neurosurgeon embarks on a journey of healing only to be drawn into the world of the mystic arts.
2018-12-26,Pearl,tt1535109,Captain Phillips,2013,"Tom Hanks, Barkhad Abdi, Barkhad Abdirahman","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
2018-12-28,Pearl,tt2267998,Gone Girl,2014,"Ben Affleck, Rosamund Pike, Neil Patrick Harris","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent. "
2019-01-05,Pearl,tt1291150,Teenage Mutant Ninja Turtles,2014,"Megan Fox, Will Arnett, William Fichtner","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home."
